id|name|desc|category|thumbnail
9C82BCAD-B6E24929-995CD080-4E5CD092|Fallen Leaves Tile Set|A set of fallen leaves tiles. This set includes the following items for customizing your personal space. Fallen Leaves Tile - Big Pile (Ornaments) Fallen Leaves Tile - Small Pile (Ornaments) *Each item will be added to their relevant wardrobe and furniture category.|Bundle-Furniture|L
9D0F6D8D-2CCF4910-A3E514FF-484FE164|100 Items Super Bundle|Grab this incredible 100 item value pack with furniture and clothing items from Waterfall Terrace, Penthouse, Luxury Racing Box, and Ancient Greece. As a bonus, get this pack for only $1 by owning any one of the following items PlayStation Home Mansion First Floor, PlayStation Home Mansion Second Floor, PlayStation Home Mansion Infinity Pool, Gold Suit, Diamond Suit, Animated Diamond Furniture Collection, or the Ultimate Diamond Collection Bundle.|Bundle-Furniture|L
9D4370AC-2C1F4DA5-9090E882-7CD1B829|Grand Piano Set|A 3-piece set with two grand piano items (lid open lid closed) and a piano bench. This set includes the following items - Grand Piano with Open Lid (Ornaments) - Grand Piano with Closed Lid (Ornaments) - Piano Bench (Chairs) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
9D53DE94-AF5F459F-A173D835-B1780E5B|The Secret Party Garden Furniture Bundle|Make the party your own with this relaxing furniture bundle from nDreams. This bundle includes The Secret Party Garden Decorative Cushion (Patterned) The Secret Party Garden Decorative Cushion (Mosaic) The Secret Party Garden Decorative Cushion (Fuschia) The Secret Party Garden Decorative Cushion (Natural) The Secret Party Garden Beanbag (Patterned) The Secret Party Garden Beanbag (Furry) The Secret Party Garden Hammock (Striped) The Secret Party Garden Hammock (Natural) Upon purchase, all items will be added to their corresponding categories.|Bundle-Furniture|L
9D6FAC1D-A7DD43A1-A9D70E46-82663D06|Swimming Float, Mat-shaped Set (Green)|2-piece set of mat-shaped swimming floats for floating in the ocean. This set includes the following items - Swimming Float, Mat-shaped (Single Size, Green) (Decoration) - Swimming Float, Mat-shaped (Double Size, Green) (Decoration) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
9D735805-6A764EEE-9C6C89FB-7E739F32|Personal Computer (White Set)|Personal Computer (White Set). This Set Contains The Following Items * Keyboard (White) (Ornament) * Desktop Computer (White) (Ornament) * Mouse (White) (Ornament) * Monitor (White) (Ornament) When Purchased, Each Item Is Added To The Appropriate Category.|Bundle-Furniture|L
9E071B49-E134495B-93330FC6-4325EAFC|DIYR - Super Bundle  2|A great collection of objects to create an awesome DIY race track. This bundle includes DIYR - Twister Lamp DIYR - Platform Lamp DIYR - Coffee Table DIYR - Bookshelves DIYR - Ramp Table DIYR - Wall Track DIYR - Half Pipe Go get the DIY Racer mini-game and turn your apartments into a race track.|Bundle-Furniture|L
9E2E5A5E-37494356-AFC52A15-48E9B77E|Rattan Furniture Bundle|Make your life more relaxing like you are in some resort This bundle includes the following items Round Rattan Chair Round Rattan Couch Round Rattan Table Upon purchase, the items will be placed into their respective categories.|Bundle-Furniture|L
9E62EF42-42D0471D-A1B8117E-4D1FFCAF|Blueprint Hedge Maze Bundle|Build your very own maze. This bundle comes with the following items that allows you to create your very own maze * Blueprint Hedge Maze - Regular Piece * Blueprint Hedge Maze - Large Piece * Blueprint Hedge Maze - Corner All of the above items will become available in their relevant categories once this bundle has been purchased. These items are recommended for Blueprint Home but can be used in any personal space.|Bundle-Furniture|L
9E7FED59-41384586-B18A2687-CE305F60|Curry and Rice 3-piece Set|A 3-piece set including curry and rice (regular large portions) and pork cutlet curry. This set includes the following items - Curry and Rice, Regular Portion (Ornaments) - Curry and Rice, Large Portion (Ornaments) - Pork Cutlet Curry (Ornaments) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
9EB095F4-8D494A0A-AFF88419-7E717BC6|Floating Bag Mat-type Set (pink)|Two-piece Set Of Mat-type Floating Bags For Floating In The Ocean. This Set Includes The Following Items Floating Bag Mat-type (for One Person, Pink) Decoration Floating Bag Mat-type (for Two People, Pink) Decoration When Purchased, Each Item Will Be Added To The Corresponding Category.|Bundle-Furniture|L
9EEE65E4-EC4E4119-82CA7E7C-2E3CD15A|School Desk and Chair Set|A 9-piece set that includes variations of a teachers desk, school desk, and school chair. This set includes the following items - Teachers Desk (Tables) - School Desk (Tables) - School Chair (Chairs) - School Desk and Handbag (Tables) - 2 School Desks, Spaced (Tables) - 2 School Desks, No Space (Tables) - 4 School Desks, Spaced (Tables) - 4 School Desks, No Space (Tables) - Stacked School Desk and Chair (Ornaments) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
9F2E6828-7F91435D-8A2C6306-20496A61|Las Vegas Suite Ultimate Furniture Pack|This ultimate furniture pack comes with all Las Vegas Suite furniture items including 2 active item beds, 4 active item gym items, 5 chairs, 1 footstool, 2 sofas, 8 tables, 4 rugs, 2 lamps, and 4 ornaments.|Bundle-Furniture|L
9F59BABF-ACD9493E-B50A09FE-B5428782|Weapon Racks Bundle|Includes the weapons racks, bundled together and offered at a discount.|Bundle-Furniture|L
9F810B4E-21CB4EE6-9E46A16F-BEB17E66|LKWD Venue Customization Pack - Squirrel|Unlocks further customisation options within the LKWD Venue Apartment. Important LKWD Venue Customisation Packs can only be used in conjuction with the LKWD Venue Apartment.|Bundle-Furniture|L
A007DA54-B3434BA5-BAE25993-F5CF265D|Breakfast 6-piece Set|A 6-piece set including simple dishes, snacks, and drinks. This set includes the following items - Hot Dog Ornament - Eggs Benedict Ornament - Donuts Ornament - Apple Pie Ornament - Cola Ornament - Orange Juice Ornament * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
A0370FE3-D8FB4040-A9DE29D0-36D2F10F|Cleaning Supplies Set|A 5-piece set including 3 cleaning supply locker items, a broom, and a bucket. This set includes the following items - Closed Cleaning Supply Locker (Ornaments) - Open Cleaning Supply Locker (Ornaments) - Open Cleaning Supply Locker, Large (Ornaments) - Bristled Broom (Ornaments) - Bucket and Dust Cloth (Ornaments) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
A0C053C1-A16E4C42-8D48CD48-A2EA5BB5|Dinner 7-piece Set|A 7-piece professional dinner course set with a seafood theme. This set includes the following items - Clam Chowder in Bread Bowl Ornament - Dungeness Crab Garlic Stir-fry Ornament - Seafood Salad Ornament - Beefsteak Ornament - Shrimp Salad Ornament - Cioppino Ornament - Crab Cake Ornament * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
A0DB8800-B5604F1D-A6216390-2CB11EB7|Laptop Set 2|Set 2 Full Of Stylish Laptops This Set Includes The Following Items Laptop Black Model (Decoration) Laptop Blue Model (Decoration) Laptop Green Model (Decoration) Laptop Pink Model (Decoration) Each Item Will Be Added To The Corresponding Category When Purchased.|Bundle-Furniture|L
A10520D0-EC7840CB-B1113C89-0C0881E0|Air Conditioner Set|Set Item Of Both Interior And Exterior Equipments. This Set Contains The Following Items Air Conditioner (wall Hanging) Compressor Unit (ornament) Items Are Added To Each Category After Purchase.|Bundle-Furniture|L
A10DEF21-AE0C40A4-82AA05B8-32093E52|Paris Classical Room Ornament Set 2|Its the classical ornament bundle  2. Includes Opera Glasses, Wedgewood Teapot and Teacup, Silver sugar bowl and spoon, and a Plate with a stand.|Bundle-Furniture|L
A1A6769B-F41143C4-A1F8F893-A699D8B8|Name In Lights Superstar Letter Bundle|Ever wanted your name in Lights? Impress your friends and feel like a Superstar with this amazing Bundle. This set includes the following items * Name in Lights Superstar Letter A (Ornament) * Name in Lights Superstar Letter B (Ornament) * Name in Lights Superstar Letter C (Ornament) * Name in Lights Superstar Letter D (Ornament) * Name in Lights Superstar Letter E (Ornament) * Name in Lights Superstar Letter F (Ornament) * Name in Lights Superstar Letter G (Ornament) * Name in Lights Superstar Letter H (Ornament) * Name in Lights Superstar Letter I (Ornament) * Name in Lights Superstar Letter J (Ornament) * Name in Lights Superstar Letter K(Ornament) * Name in Lights Superstar Letter L(Ornament) * Name in Lights Superstar Letter M(Ornament) * Name in Lights Superstar Letter N(Ornament) * Name in Lights Superstar Letter O(Ornament) * Name in Lights Superstar Letter P(Ornament) * Name in Lights Superstar Letter Q(Ornament) * Name in Lights Superstar Letter R(Ornament) * Name in Lights Superstar Letter S(Ornament) * Name in Lights Superstar Letter T(Ornament) * Name in Lights Superstar Letter U(Ornament) * Name in Lights Superstar Letter V(Ornament) * Name in Lights Superstar Letter W(Ornament) * Name in Lights Superstar Letter X(Ornament) * Name in Lights Superstar Letter Y(Ornament) * Name in Lights Superstar Letter Z(Ornament) Upon purchase, all items will be added to their corresponding categories.|Bundle-Furniture|L
A2140600-9A20424E-973526F3-EFA5F5CB|The Japanese Shelf Accumulated Black Set|A Simple But Good Quality Shelf. It Seems To Be Suitable For Displaying Figures. This Set Includes The Following Items For Furniture Stackable Jet-Black Japanese Shelf, Large (decorative) Stackable Jet-Black Japanese Shelf, Small (decorative) When Purchased, Each Item Will Be Added To The Appropriate Category.|Bundle-Furniture|L
A2493431-20344915-9006BB48-1CC7AA05|Delirious Squid Victoriana Gothic Furniture Value Expansion Pack - Magick|Delirious Squid Victoriana Gothic Furniture Value Expansion Pack - Magick This pack includes the following Vampire Slaying Kit - Magick Dragon with Aragonite Statue Victoriana Gothic Bathtub - Magick Victoriana Gothic Drawers - Magick Victoriana Gothic Ornamental Birdcage - Magick Victoriana Gothic Dining Table - Magick Victoriana Gothic Confessional Chair - Magick Victoriana Gothic Dragon Head Shelf - Magick Victoriana Gothic Roaring Fireplace - Magick Albus the Taxidermy Raven Victoriana Gothic Gargoyle Table - Magick Victoriana Gothic Ledger and Keys - Magick Victoriana Gothic Ouija Board - Magick Victoriana Gothic Lamp - Magick Victoriana Gothic Sofa - Magick Specimens in Formaldehyde - Magick Red Chalk Summoning Circle Victoriana Gothic Standing Lamp - Magick Black is back, from the dead. Those misunderstood souls amongst us will appreciate this second dark collection from Delirious Squid.|Bundle-Furniture|L
A2541A8C-CDF948A7-A45E8FAE-E54C89D1|Idea - Modular Sofa - Bundle - Black|This bundle is for the complete black sofa and comes with all six objects. 1. Double Seat 2. Left End Seat 3. Right End Seat 4. Corner Seat 5. Single Seat 6. Footstool|Bundle-Furniture|L
A263DD1D-6C3948C4-9EF9BF98-173A3137|Personal Chef Bundle|Create a banquet with this Personal Chef Bundle. This bundle contains (1) Personal Chef - French (2) Personal Chef - BBQ Upon purchase, the items will be placed into their respective categories. Active items provide more functionality than normal items. You may only place limited numbers of the active items in your apartment or clubhouse at any time.|Bundle-Furniture|L
A2FA24D8-9FB04115-AADD8581-701F0F70|Rococo-Style Table 2-piece Set|A 2-piece set of Rococo-style table and chair. This set includes the following items - Rococo-Style Table (Table) - Rococo-Style Chair (Chair) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
A4D9BAAA-15824DEE-B1AB8697-4B3E8C48|Ultimate Slice Furniture Set|Ultimate Slice Furniture Set This pack includes the following Slice Cube Table - Charm Slice Curve Sofa - Charm Slice Cylinder Table - Charm Slice Rectangular Sofa - Charm Slice Cube Table - Flapjack Slice Curve Sofa - Flapjack Slice Cylinder Table - Flapjack Slice Rectangular Sofa - Flapjack Slice Cube Table - Truffle Slice Curve Sofa - Truffle Slice Cylinder Table - Truffle Slice Rectangular Sofa - Truffle Construct the perfect seating arrangement with Slice modular furniture from Cucumber.|Bundle-Furniture|L
A4E05E88-84BD499D-A716EC43-8505BCFC|Paris Classical Furniture Set|Its the ultimate Classic Furniture bundle. All the pieces of the Clasical Bedroom Set, Dining Room Set and Living Room Set are included in this single bundle and offered at a discount.|Bundle-Furniture|L
A51F62EB-6C654976-BC94C05C-F05B008D|Kotatsu 5-piece Set|This 5-piece Set Includes A Kotatsu, 3 Types Of Kotatsu Tops, And A Basket Of Oranges, Essential For Japanese Winter. This Set Includes The Following Items Kotatsu (table) Kotatsu Top (wood Grain) (decorative Item) Kotatsu Top (green) (decorative Item) Kotatsu Top (mahjong) (decorative Item) Mikan No Kagozuri (decorative Item) Each Item Will Be Added To The Corresponding Category When Purchased.|Bundle-Furniture|L
A5425B8D-672A441F-B561C1F2-D1DDD796|Anime Furniture Value Pack  1|A matching outfit is so last decade. Its all about matching furniture. Includes 9 items Aerodynamic Chair, Camera Robot, Data Stream Table, Desk Picture Frame, Futuristic Room Lamp, Futuristic Slide Out Couch, Futuristic Tendril Lamp, Projection TV, and Red Crate.|Bundle-Furniture|L
A5D740FB-42AE4084-937AFE6A-3B539159|Dining Furniture Set (Green)|A 2-piece set with chairs and a table perfect for a dining room. This set includes the following items - Fabric Dining Chair (Green) Chairs - Square Wooden Dining Table (Brown) Tables * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
A63802F1-CDB4477E-B5004568-1BC51CB5|Built-in Kitchen 5-piece Set (Wood)|A 5-piece wooden built-in kitchen that gives a sense of warmth. This set includes the following items - Built-in Kitchen (Wood, Cupboard) (Ornaments) - Built-in Kitchen (Wood, Utensil Drawers) (Ornaments) - Built-in Kitchen (Wood, Stove) (Ornaments) - Built-in Kitchen (Wood, Sink) (Ornaments) - Built-in Kitchen (Wood, Shelf) (Ornaments) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
A65F80FF-1AB44404-9DDD35A2-A1FAE2DA|Sofa Set White|Sofa Set White This Set Includes The Following Items. Double Sofa White (sofa) Long Sofa White (sofa) Ottoman White (footstool) Each Item Will Be Added To The Corresponding Category When Purchased.|Bundle-Furniture|L
A6738579-9DD04EB6-8380FC04-6CD2AC6C|Dollys Diner Furniture Pack|Dollys Diner Furniture Pack This pack includes the following Dollys Diner Curved Counter Dollys Diner Straight Counter Dollys Diner Booth Seat Dollys Diner Condiment Set and Menu Dollys Diner Stool Dollys Diner Chair Dollys Diner Table Create that classic All-American Diner look in your apartment, with the Dollys Diner Furnishings Range from Cucumber.|Bundle-Furniture|L
A68FFE5D-CECF44FA-A55770BF-CB60C70E|CAS - Complete Tactical Furniture Bundle|Outfit your home base with the full line of D2O s technologically advanced items for your CAS units. This package includes the CAS Rocket Launcher, Mini-gun, Diagnostic Computer Bank, Charging Station, Scaffolding, Workbench, Rocket Rack, Flying Wings, Ammo Crate, and Fuel Tank.|Bundle-Furniture|L
A767D60A-65064C24-AC4551E5-391B2269|Dining Furniture Set (Red)|A 2-piece set with chairs and a table perfect for a dining room. This set includes the following items - Fabric Dining Chair (Red) Chairs - Square Wooden Dining Table (white) Tables * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
A7C1B3B4-B7014AC7-8280B166-C3E833F0|Dining Furniture Set (Dark Brown)|A 2-piece set with chairs and a table perfect for a dining room. This set includes the following items - Fabric Dining Chair (Dark brown) Chairs - Square Wooden Dining Table (Dark brown) Tables * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
A7CECF43-F9D7462C-8D6B9343-C2A85283|The Jam Jar - Courtyard Bundle|Including 3 x potted plants, 1 x round planter, 1 x bench, 1 x telephone box.|Bundle-Furniture|L
A7E85311-7ADD49E1-AB55E751-76E2202C|Aurora Garden Bundle|A selection of vibrant grass floor tiles that you can use to create your very own Aurora garden. This set includes *Aurora Grass Tile *Aurora 2x2 Grass Tile *Aurora Mushroom Tile *Aurora Flower Tile Upon purchase, all items will be added to their corresponding categories.|Bundle-Furniture|S
A85CBFD5-93B445FF-A63AEECC-DD6F85BD|Cooling Set (Pattern 2)|A Small Item Set For Placement To Make You Feel Summer. This Set Contains The Following Items. Straw Mat (Pattern 2) (rug) Cushion (Pattern 2) (rug) Mosquito Coil (Pattern 2) (decorative Item) Items Are Added To Each Category After Purchase.|Bundle-Furniture|L
A869C814-FDD44072-A710A702-5F39169F|Yellow Brick Tile Set|A set of yellow brick tiles. This set includes the following items for customizing your personal space. Yellow Brick Tile - Square (Ornaments) Yellow Brick Tile - Wedge (Ornaments) *Each item will be added to their relevant wardrobe and furniture category.|Bundle-Furniture|L
A8936385-92CF4C2F-81A7FEBD-61A22C6D|x7 Bundle Volume 30|Get this exclusive bundle at great value, only available in x7. Includes Translucent Chair, Translucent Couch, Translucent Credenza, Translucent Desk, Translucent Lamp, Translucent Stool and Translucent Table.|Bundle-Furniture|L
A9042B4C-5B9F4B2F-BF72369C-5FF76493|Scrying Orb Bundle|A bundle containing a red, blue and pewter colored statue of a dragon holding a crystal ball.|Bundle-Furniture|L
A91456E9-D72046DF-BE120EE2-4C790D09|Furniture Bundle|This bundle contains -Skull Bottle -Wooden Round Table -Wooden Bookshelf -Old Trunk -Marble table -Bird Ornament -Raven Cage -Writers desk -Dining table -Victorian Chair -Victorian Sofa -Silver candlestick -Silver large candlestick -Striped folding screen -Black marble fireplace -Silver bathtub -Horror Smile -Dining chair -Raven Cross|Bundle-Furniture|L
A91EFBC4-BD8044EE-A250B990-E600888F|Sound and Vision Enthusiast Furniture Pack|Sound and Vision Enthusiast Furniture Pack This pack includes the following Vision TV and Stand Guitar and Stand Hi-Def Satellite Speaker - Small Hi-Def Satellite Speaker - Large Hi-Def Center Speaker Hi-Def Subwoofer Show your sense of style in all your furnishings.|Bundle-Furniture|L
A92AC556-9DF342FD-8A75CCD4-D5CC28C3|Name In Lights Jumbo Superstar Letter Bundle|Want to feel like an even BIGGER Superstar? Then try out this Jumbo Superstar bundle of letters and make your name appear in the biggest lights you have ever seen. This set includes the following items * Name in Lights Jumbo Superstar Letter A (Ornament) * Name in Lights Jumbo Superstar Letter B (Ornament) * Name in Lights Jumbo Superstar Letter C (Ornament) * Name in Lights Jumbo Superstar Letter D (Ornament) * Name in Lights Jumbo Superstar Letter E (Ornament) * Name in Lights Jumbo Superstar Letter F (Ornament) * Name in Lights Jumbo Superstar Letter G (Ornament) * Name in Lights Jumbo Superstar Letter H (Ornament) * Name in Lights Jumbo Superstar Letter I (Ornament) * Name in Lights Jumbo Superstar Letter J (Ornament) * Name in Lights Jumbo Superstar Letter K(Ornament) * Name in Lights Jumbo Superstar Letter L(Ornament) * Name in Lights Jumbo Superstar Letter M(Ornament) * Name in Lights Jumbo Superstar Letter N(Ornament) * Name in Lights Jumbo Superstar Letter O(Ornament) * Name in Lights Jumbo Superstar Letter P(Ornament) * Name in Lights Jumbo Superstar Letter Q(Ornament) * Name in Lights Jumbo Superstar Letter R(Ornament) * Name in Lights Jumbo Superstar Letter S(Ornament) * Name in Lights Jumbo Superstar Letter T(Ornament) * Name in Lights Jumbo Superstar Letter U(Ornament) * Name in Lights Jumbo Superstar Letter V(Ornament) * Name in Lights Jumbo Superstar Letter W(Ornament) * Name in Lights Jumbo Superstar Letter X(Ornament) * Name in Lights Jumbo Superstar Letter Y(Ornament) * Name in Lights Jumbo Superstar Letter Z(Ornament) Upon purchase, all items will be added to their corresponding categories.|Bundle-Furniture|L
AA65ADB6-F3EC4949-9DD90FF2-7C48DA42|MyBedroom - Teak Wood - Bundle|The complete Teak Wood MyBedroom set. This bundle contains (1) MyBedroom - Teak Wood - Vanity Table (2) MyBedroom - Teak Wood - Vanity Stool (3) MyBedroom - Teak Wood - Cupboard (4) MyBedroom - Teak Wood - Bedside Cabinet (5) MyBedroom - Teak Wood - Tallboy (6) MyBedroom - Teak Wood - Single Wardrobe (7) MyBedroom - Teak Wood - Double Wardrobe (8) MyBedroom - Teak Wood - Table Lamp (9) MyBedroom - Teak Wood - Wool Rug (10) MyBedroom - Teak Wood - Bed (11) MyBedroom - Teak Wood - Mirror (12) MyBedroom - Teak Wood - Large Glass Unit|Bundle-Furniture|L
AA6F7955-3BE04BF7-9B84D6F8-4F683687|Easter Egg Furniture Set (Diamond)|Easter Egg Furniture Set (Diamond)This Set Includes The Following Items This Set Includes The Following Items. Easter Egg (Diamond No. 1) (decoration) Easter Egg (Diamond No. 2) (decoration) Easter Egg Wall Hanging (Diamond) (frame Wall Decoration) When Purchased, Each Item Will Be Added To The Appropriate Category.|Bundle-Furniture|L
AACAC46D-6EA7427D-9AFFEC0F-7FF52A1F|Drey Prop Pack - Masculine|Drey Prop Pack - Masculine This pack includes the following Drey Black Stallion Prop Drey Prop Cushion Drey Prop Lamp Drey Prop Sofa Be the star of your very own poster campaign with the actual props used by Dreys photographers.|Bundle-Furniture|L
AAE41502-29A34A7C-B9FFCB0E-5A8BF993|Rococo-Style Dresser 3-piece Set|A 3-piece set of Rococo-style dresser mirror, dresser table and dresser chair. This set includes the following items - Rococo-Style Dresser Mirror (Ornaments) - Rococo-Style Dresser Table (Table) - Rococo-Style Dresser Chair (Chair) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
AB32EED5-873D44FA-9FC63A37-5E2D15D4|Large Outdoor Comet Rocket Multi-Pack|Large Outdoor Comet Rocket Multi-Pack This pack includes the following Large Outdoor Comet Rocket - Electric Orchid Large Outdoor Comet Rocket - Electric Blue Large Outdoor Comet Rocket - Ruby Large Outdoor Comet Rocket - Gold Large Outdoor Comet Rocket - Silver Impress your guests or just satisfy your creative pyrotechnic desires with these animated fireworks. Place several together to produce a breathtaking spectacle. Only suitable for outdoor use.|Bundle-Furniture|L
AB517848-FC504114-99CBC9F9-33CFB86C|Dining Furniture Set (white)|A 2-piece set with chairs and a table perfect for a dining room. This set includes the following items - Fabric Dining Chair (white) Chairs - Square Wooden Dining Table (Black) Tables * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
AB586124-13C941C3-BBE9B376-36429ADC|Dinner Table with Pizza and Seasonings 6-piece Set|A 6-piece set with pizza, pizza tray and pizza cutter, fish-shaped bottle, olive oil, seasonings, and an item that combines them. This set includes the following items - Pizza, 1 6 Slice (Ornaments) - Pizza Tray and Pizza Cutter (Ornaments) - 5 Types of Seasonings (Ornaments) - Olive Oil (Ornaments) - Fish-shaped Bottle (Ornaments) - Dinner Table with Pizza and Seasonings (Ornaments) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
ABB9F711-883C43EC-957F2136-7DD86F7F|Halloween Settee Bundle|Including Settee corner and straight piece|Bundle-Furniture|L
AC0C9F0E-E23742A0-AC53C004-1E037212|Demonic Cutteridge Furniture Bundle|The abysmal darkness of Cutteridge Estate may imprison your soul for eternity, but at least youll have some nice furnishings. This bundle includes the following pieces of furniture Demonic Reading Chair Demonic Ottoman Demonic Antiquities Cabinet Demonic Inscribed Cabinet Demonic Antique Wood-Burning Stove Demonic Chest of Drawers Possessed Portrait Demonic Victorian Sofa Demonic Inlaid Wood Table Demonic Victorian Dining Chair Demonic Sideboard Demonic Candelabra Demonic Chest Tentacle Throne.|Bundle-Furniture|L
AC7D0735-925C453F-94329DAE-0E16CA6F|Outdoor Cabana Sofa Bundle|Outdoor cabana sofas with cushions. This bundle contains Outdoor Cabana Sofa - August Outdoor Cabana Sofa - July Outdoor Cabana Sofa - June|Bundle-Furniture|L
AC7FB8D4-2BBA4E9F-9A5B7D71-CA73FE08|Room Light Pole Type Set (5 Color Set)|This Is A 5 Color Set Of Pole Type Lights That Are Perfect For Lighting Up Furniture And Fossils. This Set Includes The Following Items Room Light Pole Type (Black) (Lighting Fixture) Room Light Pole Type (Red) (Lighting Fixture) Room Light Pole Type (Blue) (Lighting Fixture) Room Light Pole Type (Green) (Lighting Fixture) Room Light Pole Type (Orange) (Lighting Fixture) When Purchased, The Corresponding Category When Purchased, Each Item Will Be Added To The Corresponding Category.|Bundle-Furniture|L
AC96FC20-E6384BB4-8EE0096C-CAB3E9D8|Lakeside Log Cabin Furniture Bundle|Includes 4 Lakeside Log Cabin furniture pieces, bundled together and offered at a discount.|Bundle-Furniture|L
AC9A259C-CE674707-83C84D8C-EAD7E222|Living Room Furniture Set (Green)|A 6-piece set of furniture perfect for a living room including a sofa with wooden armrests. This set includes the following items - Wooden Sofa with Armrest, 3-seat (Green) Sofas - Wooden Sofa with Armrest, 2-seat (Green) Sofas - Wooden Sofa with Armrest, 1-seat (Green) Sofas - Square Cushion (Green) Ornaments - Oval Wooden Coffee Table (Brown) Tables - Sideboard with Glass Door (Brown) Ornaments * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
ACF5DF15-2A2645BB-9C673F87-80225EE7|Dinner Table with Ham and Baguette 8-piece Set|A 8-piece set with ham and cheese, knife and fork, baguette, potage, 2 types of bottles, jam, and an item that combines them. This set includes the following items - Ham and Cheese (Ornaments) - Potage (Ornaments) - Baguette (Ornaments) - White Bottle (Ornaments) - Red Bottle (Ornaments) - Blueberry Jam (Ornaments) - Knife and Fork (Ornaments) - Dinner Table with Ham and Baguette (Ornaments) * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
AD441680-C9994AF8-9E0D7406-29DB8F2F|MyBathroom - Slate - Bundle|MyBathroom modular furniture. This bundle contains MyBathroom - Slate - Single Sink MyBathroom - Slate - Shelving Unit MyBathroom - Slate - Shower MyBathroom - Slate - Shower Step MyBathroom - Slate - Single Unit MyBathroom - Slate - Double Sink MyBathroom - Slate - Bath MyBathroom - Slate - Towel Rack MyBathroom - Slate - Rolled Towel MyBathroom - Slate - Corner Unit MyBathroom - Slate - Toilet MyBathroom - Slate - Wardrobe MyBathroom - Slate - Soap Tray|Bundle-Furniture|L
AD4D0A17-E0CA4957-B76C1AA5-D34FE676|Animal Furniture Collection|For fans of toads, sheep and cows everywhere. This collection features Sheep Chair, Blue Toad Rug, Blue Toad Table and Cow Sofa.|Bundle-Furniture|L
AD4D0FD9-18F347EC-A579CCE8-2166479B|Living Room Furniture Set (Brown)|A 6-piece set of furniture perfect for a living room including a sofa with wooden armrests. This set includes the following items - Wooden Sofa with Armrest, 3-seat (Brown) Sofas - Wooden Sofa with Armrest, 2-seat (Brown) Sofas - Wooden Sofa with Armrest, 1-seat (Brown) Sofas - Square Cushion (Brown) Ornaments - Oval Wooden Coffee Table (white) Tables - Sideboard with Glass Door (white) Ornaments * Upon purchase, each item will be added to the applicable category.|Bundle-Furniture|L
ADA6E0FF-C8FC4B09-95A8A69B-21A45FA2|nParty Big Bash Bundle|An essential bundle for throwing a fantastic party in your apartment. This great value for money set includes all of the nParty Big Bash items * Party Cake (Green) * Party Cake (Orange) * Elegant Present * Fun Present * Celebratory Present * Land Shark Pizzas * Fizzy Drink * Balloons (Multicoloured) * Balloons (Red) * Balloons(Black and White) * Balloons (Black) * Animated Bulb Show (Black) * Animated Bulb Show (Blue) * Animated Bulb Show (Red) * Party Seat (Black) * Party Seat (Blue) * Party Seat (Red) * Party Seat (Purple) * Smoke Machine (Purple) * Smoke Machine (Red) * Smoke Machine (Blue) * Smoke Machine (White) Upon purchase, all items will be added to their corresponding categories.|Bundle-Furniture|L
ADB82970-9C9445BE-A2D42CE5-B9E0EB05|Animated Paint Brush (Wall Hanging) Bundle|Including red, blue, yellow and green|Bundle-Furniture|L
AE19FB43-E0544D71-B463A7AB-5B5CA34B|WT Bedroom Set (Bed, Dresser, Drawers, Side Table, Lamp)|Bundles the pieces of the Waterfall Terrace Bedroom set, including the bed, dresser, drawers, side table, and lamp.|Bundle-Furniture|L
AE99166B-7CA346A7-A0779281-B9C7A034|Sofa Set Brown|Sofa Set Brown This Set Includes The Following Items. Double Sofa Brown (sofa) Long Sofa Brown (sofa) Ottoman Brown (footstool) Each Item Will Be Added To The Corresponding Category When Purchased.|Bundle-Furniture|L
AFD90F4A-EE3F42C8-89C81201-49261EB5|Paris Modern Bedroom Set|Its the Modern Bedroom set. Includes the Modern Bed, Side Table, Dresser, Room Divider, and Bathtub.|Bundle-Furniture|L
B031396A-3A184544-8A312ECA-3E4C7393|Two-piece Cherry Blossom Ikebana Set|Cherry Blossoms Arranged In A Bamboo Bowl And In Ceramic. This Set Includes The Following Items For Customizing Your Private Lounge Cherry Blossoms In Bamboo Vase Frame Wall Hanging Decoration Cherry Blossoms In Pottery Decorative Items When Purchased, Each Item Will Be Added To The Appropriate Category In The Customize Private Lounge Section.|Bundle-Furniture|L
